ensembl_gene_id	external_gene_name	entrezgene_id
FBgn0015380	drl	44355
FBgn0015380	drl	44355
FBgn0015380	drl	44355
FBgn0010356	Taf5	47900
FBgn0010356	Taf5	47900
FBgn0010356	Taf5	47900
FBgn0250732	gfzf	40858
FBgn0250732	gfzf	40858
FBgn0250732	gfzf	40858
FBgn0034710	Alp7	37538
FBgn0034710	Alp7	37538
FBgn0034710	Alp7	37538
FBgn0033672	rho-7	36281
FBgn0033672	rho-7	36281
FBgn0033672	rho-7	36281
FBgn0261786	mi	37723
FBgn0261786	mi	37723
FBgn0261786	mi	37723
FBgn0034138	RpS15	36851
FBgn0034138	RpS15	36851
FBgn0034138	RpS15	36851
FBgn0036451	Helz	39613
FBgn0036451	Helz	39613
FBgn0036451	Helz	39613
FBgn0031250	Ent1	33207
FBgn0031250	Ent1	33207
FBgn0037409	Osi24	40755
FBgn0037409	Osi24	40755
FBgn0037409	Osi24	40755
FBgn0027948	msps	41952
FBgn0027948	msps	41952
FBgn0027948	msps	41952
FBgn0038675	CG6013	42286
FBgn0038675	CG6013	42286
FBgn0038675	CG6013	42286
FBgn0034315	CG5721	37084
FBgn0034315	CG5721	37084
FBgn0034315	CG5721	37084
FBgn0000500	Dsk	45845
FBgn0032878	CG9316	35333
FBgn0032878	CG9316	35333
FBgn0032878	CG9316	35333
FBgn0259184	CG42288	36559
FBgn0259184	CG42288	36559
FBgn0259184	CG42288	36559
FBgn0030319	CG2533	32110
FBgn0030319	CG2533	32110
FBgn0030319	CG2533	32110
FBgn0030319	CG2533	32110
FBgn0029878	Pat1	31593
FBgn0029878	Pat1	31593
FBgn0029878	Pat1	31593
FBgn0029878	Pat1	31593
FBgn0026324	Taf10b	33468
FBgn0026324	Taf10b	33468
FBgn0026324	Taf10b	33468
FBgn0031255	BBS8	33217
FBgn0031255	BBS8	33217
FBgn0000566	Eip55E	37143
FBgn0000566	Eip55E	37143
FBgn0000566	Eip55E	37143
FBgn0053878	His2B:CG33878	3771891
FBgn0053878	His2B:CG33878	3772271
FBgn0053878	His2B:CG33878	3772013
FBgn0053878	His2B:CG33878	3772276
FBgn0053878	His2B:CG33878	3772264
FBgn0053878	His2B:CG33878	3772083
FBgn0053878	His2B:CG33878	3772203
FBgn0053878	His2B:CG33878	3772265
FBgn0053878	His2B:CG33878	3772099
FBgn0053878	His2B:CG33878	3772299
FBgn0053878	His2B:CG33878	3772502
FBgn0053878	His2B:CG33878	3772058
FBgn0053878	His2B:CG33878	3772575
FBgn0053878	His2B:CG33878	3772166
FBgn0053878	His2B:CG33878	3772094
FBgn0053878	His2B:CG33878	3772248
FBgn0053878	His2B:CG33878	3772336
FBgn0053878	His2B:CG33878	3772104
FBgn0053878	His2B:CG33878	3772496
FBgn0053878	His2B:CG33878	3772081
FBgn0053878	His2B:CG33878	326273
FBgn0053878	His2B:CG33878	3771809
FBgn0053878	His2B:CG33878	3771957
FBgn0053878	His2B:CG33878	3771891
FBgn0053878	His2B:CG33878	3772271
FBgn0053878	His2B:CG33878	3772013
FBgn0053878	His2B:CG33878	3772276
FBgn0053878	His2B:CG33878	3772264
FBgn0053878	His2B:CG33878	3772083
FBgn0053878	His2B:CG33878	3772203
FBgn0053878	His2B:CG33878	3772265
FBgn0053878	His2B:CG33878	3772099
FBgn0053878	His2B:CG33878	3772299
FBgn0053878	His2B:CG33878	3772502
FBgn0053878	His2B:CG33878	3772058
FBgn0053878	His2B:CG33878	3772575
FBgn0053878	His2B:CG33878	3772166
FBgn0053878	His2B:CG33878	3772094
FBgn0053878	His2B:CG33878	3772248
FBgn0053878	His2B:CG33878	3772336
FBgn0053878	His2B:CG33878	3772104
FBgn0053878	His2B:CG33878	3772496
FBgn0053878	His2B:CG33878	3772081
FBgn0053878	His2B:CG33878	326273
FBgn0053878	His2B:CG33878	3771809
FBgn0053878	His2B:CG33878	3771957
FBgn0053878	His2B:CG33878	3771891
FBgn0053878	His2B:CG33878	3772271
FBgn0053878	His2B:CG33878	3772013
FBgn0053878	His2B:CG33878	3772276
FBgn0053878	His2B:CG33878	3772264
FBgn0053878	His2B:CG33878	3772083
FBgn0053878	His2B:CG33878	3772203
FBgn0053878	His2B:CG33878	3772265
FBgn0053878	His2B:CG33878	3772099
FBgn0053878	His2B:CG33878	3772299
FBgn0053878	His2B:CG33878	3772502
FBgn0053878	His2B:CG33878	3772058
FBgn0053878	His2B:CG33878	3772575
FBgn0053878	His2B:CG33878	3772166
FBgn0053878	His2B:CG33878	3772094
FBgn0053878	His2B:CG33878	3772248
FBgn0053878	His2B:CG33878	3772336
FBgn0053878	His2B:CG33878	3772104
FBgn0053878	His2B:CG33878	3772496
FBgn0053878	His2B:CG33878	3772081
FBgn0053878	His2B:CG33878	326273
FBgn0053878	His2B:CG33878	3771809
FBgn0053878	His2B:CG33878	3771957
FBgn0030665	CG15646	32501
FBgn0030665	CG15646	32501
FBgn0030665	CG15646	32501
FBgn0030665	CG15646	32501
FBgn0036597	CG4962	39793
FBgn0036597	CG4962	39793
FBgn0036597	CG4962	39793
FBgn0033019	CG10395	35490
FBgn0033019	CG10395	35490
FBgn0033019	CG10395	35490
FBgn0035687	Prdm13	38713
FBgn0035687	Prdm13	38713
FBgn0035687	Prdm13	38713
FBgn0260986	mei-38	31104
FBgn0260986	mei-38	31104
FBgn0260986	mei-38	31104
FBgn0035921	CG13305	38992
FBgn0035921	CG13305	38992
FBgn0035921	CG13305	38992
FBgn0262960	CG43271	12798001
FBgn0262960	CG43271	12798001
FBgn0262960	CG43271	12798001
FBgn0003448	sna	34908
FBgn0003448	sna	34908
FBgn0003448	sna	34908
FBgn0040747	CG12853	50220
FBgn0040747	CG12853	50220
FBgn0040747	CG12853	50220
FBgn0036211	CG5946	39336
FBgn0036211	CG5946	39336
FBgn0036211	CG5946	39336
FBgn0036090	CG8009	39204
FBgn0036090	CG8009	39204
FBgn0036090	CG8009	39204
FBgn0020307	dve	37546
FBgn0020307	dve	37546
FBgn0020307	dve	37546
FBgn0031268	cold	33237
FBgn0031268	cold	33237
FBgn0027495	Smyd4-4	36299
FBgn0027495	Smyd4-4	36299
FBgn0027495	Smyd4-4	36299
FBgn0003378	Sgs8	39285
FBgn0003378	Sgs8	39285
FBgn0003378	Sgs8	39285
FBgn0037610	CG8043	41030
FBgn0037610	CG8043	41030
FBgn0037610	CG8043	41030
FBgn0032294	Vha16-5	34482
FBgn0032294	Vha16-5	34482
FBgn0032294	Vha16-5	34482
FBgn0036882	CG9279	40124
FBgn0036882	CG9279	40124
FBgn0036882	CG9279	40124
FBgn0037120	CG11247	40414
FBgn0037120	CG11247	40414
FBgn0037120	CG11247	40414
FBgn0262111	f	32718
FBgn0262111	f	32718
FBgn0262111	f	32718
FBgn0262111	f	32718
FBgn0263855	BubR1	35522
FBgn0263855	BubR1	35522
FBgn0263855	BubR1	35522
FBgn0050088	CG30088	246447
FBgn0050088	CG30088	246447
FBgn0050088	CG30088	246447
FBgn0033247	Nup44A	35762
FBgn0033247	Nup44A	35762
FBgn0033247	Nup44A	35762
FBgn0053489	CG33489	2768971
FBgn0053489	CG33489	2768971
FBgn0053489	CG33489	2768971
FBgn0031127	CG1835	33057
FBgn0031127	CG1835	33057
FBgn0031127	CG1835	33057
FBgn0031127	CG1835	33057
FBgn0262896	CG43251	12798428
FBgn0262896	CG43251	12798428
FBgn0262896	CG43251	12798428
FBgn0053914	CG33914	3772464
FBgn0053914	CG33914	3772464
FBgn0053914	CG33914	3772464
FBgn0028858	CG10839	34944
FBgn0028858	CG10839	34944
FBgn0028858	CG10839	34944
FBgn0053095	CG33095	43012
FBgn0053095	CG33095	43012
FBgn0053095	CG33095	43012
FBgn0033490	CG12917	36065
FBgn0033490	CG12917	36065
FBgn0033490	CG12917	36065
FBgn0038070	CG6753	41557
FBgn0038070	CG6753	41557
FBgn0038070	CG6753	41557
FBgn0085294	CG34265	5740186
FBgn0085294	CG34265	5740186
FBgn0085294	CG34265	5740186
FBgn0031733	CG14006	33802
FBgn0031733	CG14006	33802
FBgn0031733	CG14006	33802
FBgn0030912	CG6023	32814
FBgn0030912	CG6023	32814
FBgn0030912	CG6023	32814
FBgn0030912	CG6023	32814
FBgn0032416	Gr33a	34641
FBgn0032416	Gr33a	34641
FBgn0032416	Gr33a	34641
FBgn0031139	CG11227	33071
FBgn0031139	CG11227	33071
FBgn0031139	CG11227	33071
FBgn0031139	CG11227	33071
FBgn0261859	CG42788	41817
FBgn0261859	CG42788	41817
FBgn0261859	CG42788	41817
FBgn0034081	CG10731	3772305
FBgn0034081	CG10731	3772305
FBgn0034081	CG10731	3772305
FBgn0037363	Atg17	40700
FBgn0037363	Atg17	40700
FBgn0037363	Atg17	40700
FBgn0053848	His3:CG33848	3772619
FBgn0053848	His3:CG33848	3772489
FBgn0053848	His3:CG33848	3772370
FBgn0053848	His3:CG33848	3772607
FBgn0053848	His3:CG33848	3772231
FBgn0053848	His3:CG33848	3771792
FBgn0053848	His3:CG33848	3772149
FBgn0053848	His3:CG33848	3772518
FBgn0053848	His3:CG33848	3772189
FBgn0053848	His3:CG33848	3772374
FBgn0053848	His3:CG33848	3772163
FBgn0053848	His3:CG33848	3772198
FBgn0053848	His3:CG33848	3771729
FBgn0053848	His3:CG33848	3771723
FBgn0053848	His3:CG33848	3772032
FBgn0053848	His3:CG33848	3772552
FBgn0053848	His3:CG33848	3772173
FBgn0053848	His3:CG33848	3771959
FBgn0053848	His3:CG33848	3771771
FBgn0053848	His3:CG33848	3772517
FBgn0053848	His3:CG33848	3772191
FBgn0053848	His3:CG33848	3772421
FBgn0053848	His3:CG33848	318847
FBgn0053848	His3:CG33848	3772619
FBgn0053848	His3:CG33848	3772489
FBgn0053848	His3:CG33848	3772370
FBgn0053848	His3:CG33848	3772607
FBgn0053848	His3:CG33848	3772231
FBgn0053848	His3:CG33848	3771792
FBgn0053848	His3:CG33848	3772149
FBgn0053848	His3:CG33848	3772518
FBgn0053848	His3:CG33848	3772189
FBgn0053848	His3:CG33848	3772374
FBgn0053848	His3:CG33848	3772163
FBgn0053848	His3:CG33848	3772198
FBgn0053848	His3:CG33848	3771729
FBgn0053848	His3:CG33848	3771723
FBgn0053848	His3:CG33848	3772032
FBgn0053848	His3:CG33848	3772552
FBgn0053848	His3:CG33848	3772173
FBgn0053848	His3:CG33848	3771959
FBgn0053848	His3:CG33848	3771771
FBgn0053848	His3:CG33848	3772517
FBgn0053848	His3:CG33848	3772191
FBgn0053848	His3:CG33848	3772421
FBgn0053848	His3:CG33848	318847
FBgn0053848	His3:CG33848	3772619
FBgn0053848	His3:CG33848	3772489
FBgn0053848	His3:CG33848	3772370
FBgn0053848	His3:CG33848	3772607
FBgn0053848	His3:CG33848	3772231
FBgn0053848	His3:CG33848	3771792
FBgn0053848	His3:CG33848	3772149
FBgn0053848	His3:CG33848	3772518
FBgn0053848	His3:CG33848	3772189
FBgn0053848	His3:CG33848	3772374
FBgn0053848	His3:CG33848	3772163
FBgn0053848	His3:CG33848	3772198
FBgn0053848	His3:CG33848	3771729
FBgn0053848	His3:CG33848	3771723
FBgn0053848	His3:CG33848	3772032
FBgn0053848	His3:CG33848	3772552
FBgn0053848	His3:CG33848	3772173
FBgn0053848	His3:CG33848	3771959
FBgn0053848	His3:CG33848	3771771
FBgn0053848	His3:CG33848	3772517
FBgn0053848	His3:CG33848	3772191
FBgn0053848	His3:CG33848	3772421
FBgn0053848	His3:CG33848	318847
FBgn0032929	Mcm10	35390
FBgn0032929	Mcm10	35390
FBgn0032929	Mcm10	35390
FBgn0042199	CG13713	59233
FBgn0042199	CG13713	59233
FBgn0042199	CG13713	59233
FBgn0039552	CG12426	43342
FBgn0039552	CG12426	43342
FBgn0039552	CG12426	43342
FBgn0024179	wit	44096
FBgn0024179	wit	44096
FBgn0024179	wit	44096
FBgn0053680	CG33680	3771724
FBgn0283471	wupA	32794
FBgn0283471	wupA	32794
FBgn0283471	wupA	32794
FBgn0283471	wupA	32794
FBgn0034785	CG3649	37626
FBgn0034785	CG3649	37626
FBgn0034785	CG3649	37626
FBgn0039732	CG15525	43556
FBgn0039732	CG15525	43556
FBgn0039732	CG15525	43556
FBgn0038224	ATPsynE	41745
FBgn0038224	ATPsynE	41745
FBgn0038224	ATPsynE	41745
FBgn0040393	CG14265	31297
FBgn0040393	CG14265	31297
FBgn0040393	CG14265	31297
FBgn0040393	CG14265	31297
FBgn0264776	CG44014	41893
FBgn0264776	CG44014	41893
FBgn0264776	CG44014	41893
FBgn0025643	CG3588	31278
FBgn0025643	CG3588	31278
FBgn0025643	CG3588	31278
FBgn0025643	CG3588	31278
FBgn0038525	CG14329	42116
FBgn0038525	CG14329	42116
FBgn0038525	CG14329	42116
FBgn0020906	Jon25Bi	33708
FBgn0020906	Jon25Bi	33708
FBgn0020906	Jon25Bi	33708
FBgn0035510	Cpr64Aa	38508
FBgn0035510	Cpr64Aa	38508
FBgn0035510	Cpr64Aa	38508
FBgn0034366	Atg7	37141
FBgn0034366	Atg7	37141
FBgn0034366	Atg7	37141
FBgn0036935	CG14186	40196
FBgn0036935	CG14186	40196
FBgn0036935	CG14186	40196
FBgn0034880	ItgaPS5	37732
FBgn0034880	ItgaPS5	37732
FBgn0034880	ItgaPS5	37732
FBgn0034470	Obp56d	37266
FBgn0034470	Obp56d	37266
FBgn0034470	Obp56d	37266
FBgn0000056	Adhr	3772432
FBgn0000056	Adhr	3772432
FBgn0000056	Adhr	3772432
FBgn0262899	CG43254	12798054
FBgn0262899	CG43254	12798054
FBgn0262899	CG43254	12798054
FBgn0261436	DhpD	40528
FBgn0261436	DhpD	40528
FBgn0261436	DhpD	40528
FBgn0034666	CG9294	37491
FBgn0034666	CG9294	37491
FBgn0034666	CG9294	37491
FBgn0033869	Cpr50Cb	36525
FBgn0033869	Cpr50Cb	36525
FBgn0033869	Cpr50Cb	36525
FBgn0031238	CG3645	33190
FBgn0031238	CG3645	33190
FBgn0037151	CG7130	40450
FBgn0037151	CG7130	40450
FBgn0037151	CG7130	40450
FBgn0031462	CG2964	33475
FBgn0031462	CG2964	33475
FBgn0031462	CG2964	33475
FBgn0036242	CG6793	39369
FBgn0036242	CG6793	39369
FBgn0036242	CG6793	39369
FBgn0032744	Ttc19	35172
FBgn0032744	Ttc19	35172
FBgn0032744	Ttc19	35172
FBgn0033192	Corin	35691
FBgn0033192	Corin	35691
FBgn0033192	Corin	35691
FBgn0010314	Cks30A	34250
FBgn0010314	Cks30A	34250
FBgn0010314	Cks30A	34250
FBgn0038814	CG15923	42443
FBgn0038814	CG15923	42443
FBgn0038814	CG15923	42443
FBgn0259918	inaF-B	8674114
FBgn0259918	inaF-B	8674114
FBgn0259918	inaF-B	8674114
FBgn0259918	inaF-B	8674114
FBgn0033594	CG13226	36184
FBgn0033594	CG13226	36184
FBgn0033594	CG13226	36184
FBgn0027496	epsilonCOP	33908
FBgn0027496	epsilonCOP	33908
FBgn0027496	epsilonCOP	33908
FBgn0030616	RpL37a	32446
FBgn0030616	RpL37a	32446
FBgn0030616	RpL37a	32446
FBgn0030616	RpL37a	32446
FBgn0265575	yin	31340
FBgn0265575	yin	31340
FBgn0265575	yin	31340
FBgn0265575	yin	31340
FBgn0058298	CG40298	3355149
FBgn0058298	CG40298	3355149
FBgn0058298	CG40298	3355149
FBgn0001987	Gli	34927
FBgn0001987	Gli	34927
FBgn0001987	Gli	34927
FBgn0038279	Sdr	41809
FBgn0038279	Sdr	41809
FBgn0038279	Sdr	41809
FBgn0031306	CG4577	33291
FBgn0031306	CG4577	33291
FBgn0033703	CG13170	36325
FBgn0033703	CG13170	36325
FBgn0033703	CG13170	36325
FBgn0035949	CG13314	39030
FBgn0035949	CG13314	39030
FBgn0035949	CG13314	39030
FBgn0037625	CG11768	41046
FBgn0037625	CG11768	41046
FBgn0037625	CG11768	41046
FBgn0025807	Rad9	40054
FBgn0025807	Rad9	40054
FBgn0025807	Rad9	40054
FBgn0028421	Kap3	32071
FBgn0028421	Kap3	32071
FBgn0028421	Kap3	32071
FBgn0028421	Kap3	32071
FBgn0001108	DCTN1-p150	39536
FBgn0001108	DCTN1-p150	39536
FBgn0001108	DCTN1-p150	39536
FBgn0011741	Arp6	32514
FBgn0011741	Arp6	32514
FBgn0011741	Arp6	32514
FBgn0011741	Arp6	32514
FBgn0053093	CG33093	42654
FBgn0053093	CG33093	42654
FBgn0053093	CG33093	42654
FBgn0032169	CG4709	34324
FBgn0032169	CG4709	34324
FBgn0032169	CG4709	34324
FBgn0263647	CG43638	14462851
FBgn0263647	CG43638	14462851
FBgn0263647	CG43638	14462851
FBgn0035642	CG18586	38659
FBgn0035642	CG18586	38659
FBgn0035642	CG18586	38659
FBgn0033140	CG12836	35630
FBgn0033140	CG12836	35630
FBgn0033140	CG12836	35630
FBgn0014032	Sptr	31781
FBgn0014032	Sptr	31781
FBgn0014032	Sptr	31781
FBgn0014032	Sptr	31781
FBgn0030716	CG9170	32563
FBgn0030716	CG9170	32563
FBgn0030716	CG9170	32563
FBgn0030716	CG9170	32563
FBgn0028663	VhaM9.7-b	40389
FBgn0028663	VhaM9.7-b	40389
FBgn0028663	VhaM9.7-b	40389
FBgn0030623	PPYR1	32453
FBgn0030623	PPYR1	32453
FBgn0030623	PPYR1	32453
FBgn0030623	PPYR1	32453
FBgn0027574	CG5815	43266
FBgn0027574	CG5815	43266
FBgn0027574	CG5815	43266
FBgn0000546	EcR	35540
FBgn0000546	EcR	35540
FBgn0000546	EcR	35540
FBgn0045852	ham	35135
FBgn0045852	ham	35135
FBgn0045852	ham	35135
FBgn0002930	nec	45908
FBgn0002930	nec	45908
FBgn0002930	nec	45908
FBgn0260746	Ect3	41457
FBgn0260746	Ect3	41457
FBgn0260746	Ect3	41457
FBgn0037930	CG14715	41403
FBgn0037930	CG14715	41403
FBgn0037930	CG14715	41403
FBgn0053552	CG33552	3346220
FBgn0053552	CG33552	3346220
FBgn0053552	CG33552	3346220
FBgn0038709	CG15025	42328
FBgn0038709	CG15025	42328
FBgn0038709	CG15025	42328
FBgn0052185	edin	317900
FBgn0052185	edin	317900
FBgn0052185	edin	317900
FBgn0050277	Oatp58Da	37543
FBgn0050277	Oatp58Da	37543
FBgn0050277	Oatp58Da	37543
FBgn0027095	Manf	41983
FBgn0027095	Manf	41983
FBgn0027095	Manf	41983
FBgn0031231	mRpL10	33182
FBgn0031231	mRpL10	33182
FBgn0028645	beat-Ib	34939
FBgn0028645	beat-Ib	34939
FBgn0028645	beat-Ib	34939
FBgn0034459	TTLL6A	37253
FBgn0034459	TTLL6A	37253
FBgn0034459	TTLL6A	37253
FBgn0032363	Dlg5	34573
FBgn0032363	Dlg5	34573
FBgn0032363	Dlg5	34573
FBgn0031875	CG3430	33976
FBgn0031875	CG3430	33976
FBgn0031875	CG3430	33976
FBgn0036207	CG10907	39331
FBgn0036207	CG10907	39331
FBgn0036207	CG10907	39331
FBgn0052438	SMC5	326215
FBgn0052438	SMC5	326215
FBgn0052438	SMC5	326215
FBgn0052189	CG32189	317902
FBgn0052189	CG32189	317901
FBgn0052189	CG32189	317902
FBgn0052189	CG32189	317901
FBgn0052189	CG32189	317902
FBgn0052189	CG32189	317901
FBgn0030385	Ir11a	32189
FBgn0030385	Ir11a	32189
FBgn0030385	Ir11a	32189
FBgn0030385	Ir11a	32189
FBgn0046793	CG32236	249170
FBgn0046793	CG32236	249170
FBgn0046793	CG32236	249170
FBgn0036428	Gbs-70E	39588
FBgn0036428	Gbs-70E	39588
FBgn0036428	Gbs-70E	39588
FBgn0034631	TAF1C-like	37450
FBgn0034631	TAF1C-like	37450
FBgn0034631	TAF1C-like	37450
FBgn0032067	LManIV	34204
FBgn0032067	LManIV	34204
FBgn0032067	LManIV	34204
FBgn0051450	mRpS18A	326141
FBgn0051450	mRpS18A	326141
FBgn0051450	mRpS18A	326141
FBgn0263035	CG43330	12798460
FBgn0263035	CG43330	12798460
FBgn0263035	CG43330	12798460
FBgn0028979	tio	44272
FBgn0028979	tio	44272
FBgn0028979	tio	44272
FBgn0034392	MFS15	37168
FBgn0034392	MFS15	37168
FBgn0034392	MFS15	37168
FBgn0032030	Wdr82	34153
FBgn0032030	Wdr82	34153
FBgn0032030	Wdr82	34153
FBgn0032626	CG12620	35034
FBgn0032626	CG12620	35034
FBgn0032626	CG12620	35034
FBgn0052570	TwdlY	318093
FBgn0052570	TwdlY	318093
FBgn0052570	TwdlY	318093
FBgn0052570	TwdlY	318093
FBgn0038774	CG5023	42400
FBgn0038774	CG5023	42400
FBgn0038774	CG5023	42400
FBgn0050291	CG30291	246534
FBgn0050291	CG30291	246534
FBgn0050291	CG30291	246534
FBgn0025638	Roc1a	31014
FBgn0025638	Roc1a	31014
FBgn0025638	Roc1a	31014
FBgn0037794	CG6254	41244
FBgn0037794	CG6254	41244
FBgn0037794	CG6254	41244
FBgn0039229	Saf-B	42958
FBgn0039229	Saf-B	42958
FBgn0039229	Saf-B	42958
FBgn0017482	T3dh	37551
FBgn0017482	T3dh	37551
FBgn0017482	T3dh	37551
FBgn0031675	CG9121	33732
FBgn0031675	CG9121	33732
FBgn0031675	CG9121	33732
FBgn0264502	CG43901	32024
FBgn0264502	CG43901	32024
FBgn0264502	CG43901	32024
FBgn0264502	CG43901	32024
FBgn0032348	CG4751	34551
FBgn0032348	CG4751	34551
FBgn0032348	CG4751	34551
FBgn0032973	CG6675	35439
FBgn0032973	CG6675	35439
FBgn0032973	CG6675	35439
FBgn0013772	Cyp6a8	36666
FBgn0013772	Cyp6a8	36666
FBgn0013772	Cyp6a8	36666
FBgn0015286	Rala	31332
FBgn0015286	Rala	31332
FBgn0015286	Rala	31332
FBgn0015286	Rala	31332
FBgn0031410	CG17237	33411
FBgn0031410	CG17237	33411
FBgn0031410	CG17237	33411
FBgn0051643	CG31643	318867
FBgn0051643	CG31643	318867
FBgn0051643	CG31643	318867
FBgn0035142	Hipk	38070
FBgn0035142	Hipk	38070
FBgn0022724	Taf8	32792
FBgn0022724	Taf8	32792
FBgn0022724	Taf8	32792
FBgn0022724	Taf8	32792
FBgn0038737	CG11447	42359
FBgn0038737	CG11447	42359
FBgn0038737	CG11447	42359
FBgn0035012	CG13590	37907
FBgn0035012	CG13590	37907
FBgn0034826	CG13544	37673
FBgn0034826	CG13544	37673
FBgn0034826	CG13544	37673
FBgn0261631	CG42714	10178862
FBgn0261631	CG42714	10178862
FBgn0261631	CG42714	10178862
FBgn0267043	CG45487	19834759
FBgn0267043	CG45487	19834759
FBgn0267043	CG45487	19834759
FBgn0267043	CG45487	19834759
FBgn0262787	CG43168	12798364
FBgn0262787	CG43168	12798364
FBgn0262787	CG43168	12798364
FBgn0036004	Jarid2	39103
FBgn0036004	Jarid2	39103
FBgn0036004	Jarid2	39103
FBgn0037399	Or83c	40744
FBgn0037399	Or83c	40744
FBgn0037399	Or83c	40744
FBgn0025454	Cyp6g1	36316
FBgn0025454	Cyp6g1	36316
FBgn0025454	Cyp6g1	36316
FBgn0032040	CG13386	34165
FBgn0032040	CG13386	34165
FBgn0032040	CG13386	34165
FBgn0034000	CG11808	36687
FBgn0034000	CG11808	36687
FBgn0034000	CG11808	36687
FBgn0023529	CG2918	31215
FBgn0023529	CG2918	31215
FBgn0023529	CG2918	31215
FBgn0036031	CG6761	39134
FBgn0036031	CG6761	39134
FBgn0036031	CG6761	39134
FBgn0033875	CG6357	36532
FBgn0033875	CG6357	36532
FBgn0033875	CG6357	36532
FBgn0039291	CG13663	43029
FBgn0039291	CG13663	43029
FBgn0039291	CG13663	43029
FBgn0032800	CG10137	35241
FBgn0032800	CG10137	35241
FBgn0032800	CG10137	35241
FBgn0032084	CG13101	34221
FBgn0032084	CG13101	34221
FBgn0032084	CG13101	34221
FBgn0037547	CG7910	40956
FBgn0037547	CG7910	40956
FBgn0037547	CG7910	40956
FBgn0038966	pinta	42635
FBgn0038966	pinta	42635
FBgn0038966	pinta	42635
FBgn0031454	HemK2	3771966
FBgn0031454	HemK2	3771966
FBgn0031454	HemK2	3771966
FBgn0036255	Atg12	39383
FBgn0036255	Atg12	39383
FBgn0036255	Atg12	39383
FBgn0264815	Pde1c	34594
FBgn0264815	Pde1c	34594
FBgn0264815	Pde1c	34594
FBgn0037690	Task7	41125
FBgn0037690	Task7	41125
FBgn0037690	Task7	41125
FBgn0262572	CG43112	12798405
FBgn0262572	CG43112	12798405
FBgn0262572	CG43112	12798405
FBgn0259145	CG42260	37614
FBgn0259145	CG42260	37614
FBgn0259145	CG42260	37614
FBgn0034540	Lrt	37342
FBgn0034540	Lrt	37342
FBgn0034540	Lrt	37342
FBgn0033191	CG1598	35690
FBgn0033191	CG1598	35690
FBgn0033191	CG1598	35690
FBgn0033555	RpS15Ab	36142
FBgn0033555	RpS15Ab	36142
FBgn0033555	RpS15Ab	36142
FBgn0036266	Tsen54	39397
FBgn0036266	Tsen54	39397
FBgn0036266	Tsen54	39397
FBgn0025630	Rtca	31175
FBgn0025630	Rtca	31175
FBgn0025630	Rtca	31175
FBgn0035708	axed	38741
FBgn0035708	axed	38741
FBgn0035708	axed	38741
FBgn0259226	CG42326	35838
FBgn0259226	CG42326	35838
FBgn0259226	CG42326	35838
FBgn0023388	Dap160	35378
FBgn0023388	Dap160	35378
FBgn0023388	Dap160	35378
FBgn0024806	DIP2	252479
FBgn0024806	DIP2	252479
FBgn0050419	CG30419	37879
FBgn0050419	CG30419	37879
FBgn0036327	CG10748	39469
FBgn0036327	CG10748	39469
FBgn0036327	CG10748	39469
FBgn0029958	Pdp	31683
FBgn0029958	Pdp	31683
FBgn0029958	Pdp	31683
FBgn0029958	Pdp	31683
FBgn0003386	Shaw	33599
FBgn0003386	Shaw	33599
FBgn0003386	Shaw	33599
FBgn0039914	mav	43804
FBgn0039914	mav	43804
FBgn0085482	CG34453	5740693
FBgn0085482	CG34453	5740693
FBgn0260442	rhea	38978
FBgn0260442	rhea	38978
FBgn0260442	rhea	38978
FBgn0087011	CG41520	5740294
FBgn0030016	Or7a	31750
FBgn0030016	Or7a	31750
FBgn0030016	Or7a	31750
FBgn0030016	Or7a	31750
FBgn0265047	FDY	8674077
FBgn0038783	CG4367	42409
FBgn0038783	CG4367	42409
FBgn0038783	CG4367	42409
FBgn0034093	CG15706	36799
FBgn0034093	CG15706	36799
FBgn0034093	CG15706	36799
FBgn0283503	Neurl4	39558
FBgn0283503	Neurl4	39558
FBgn0283503	Neurl4	39558
FBgn0034937	fzr2	37808
FBgn0034937	fzr2	37808
FBgn0035934	TrpA1	39015
FBgn0035934	TrpA1	39015
FBgn0035934	TrpA1	39015
FBgn0036170	CG11714	3772566
FBgn0036170	CG11714	3772566
FBgn0036170	CG11714	3772566
FBgn0264503	CG43902	31948
FBgn0264503	CG43902	31948
FBgn0264503	CG43902	31948
FBgn0264503	CG43902	31948
FBgn0025809	Paf-AHalpha	32529
FBgn0025809	Paf-AHalpha	32529
FBgn0025809	Paf-AHalpha	32529
FBgn0025809	Paf-AHalpha	32529
FBgn0035756	unc-13-4A	38801
FBgn0035756	unc-13-4A	38801
FBgn0035756	unc-13-4A	38801
FBgn0036990	mRpL15	40261
FBgn0036990	mRpL15	40261
FBgn0036990	mRpL15	40261
FBgn0038055	trus	41540
FBgn0038055	trus	41540
FBgn0038055	trus	41540
FBgn0085211	RpS28-like	5740688
FBgn0085211	RpS28-like	5740688
FBgn0085211	RpS28-like	5740688
FBgn0031488	Ccdc85	33509
FBgn0031488	Ccdc85	33509
FBgn0031488	Ccdc85	33509
FBgn0050462	ste24c	3772676
FBgn0050462	ste24c	3772676
FBgn0050462	ste24c	3772676
FBgn0262679	CG43149	12798539
FBgn0052833	CG32833	37650
FBgn0052833	CG32833	37650
FBgn0052833	CG32833	37650
FBgn0033979	Cyp6a19	36662
FBgn0033979	Cyp6a19	36662
